League,Season,Date,Team_Home,FBREFPossession_Home,FBREFSave%_Home,Goals_Home,FBREFAst_Home,FBREFPK_Home,FBREFPKatt_Home,FBREFSh_Home,FBREFSoT_Home,FBREFCrdY_Home,FBREFCrdR_Home,FBREFxg_Home,FBREFxa_Home,FBREFSCA_Home,FBREFGCA_Home,Team_Away,FBREFPossession_Away,FBREFSave%_Away,Goals_Away,FBREFAst_Away,FBREFPK_Away,FBREFPKatt_Away,FBREFSh_Away,FBREFSoT_Away,FBREFCrdY_Away,FBREFCrdR_Away,FBREFxg_away,FBREFxa_Away,FBREFSCA_Away,FBREFGCA_Away,FBREFORating_Home,FBREFDRating_Home,FBREFORating_Away,FBREFDRating_Away
LaLiga,2019-2020,2020-07-11,Osasuna,52,66.7,2,2,0,0,15,5,2,0,1.5,1.1,16.0,4.0,Celta Vigo,48,60.0,1,1,0,0,12,3,2,0,1.2,1.1,21.0,2.0,0.7370794,0.67882717,0.95672333,0.5921992
LaLiga,2019-2020,2020-07-11,Valladolid,36,83.3,0,0,0,0,13,5,2,0,1.0,0.3,21.0,0.0,Barcelona,64,100.0,1,1,0,0,10,6,2,0,1.4,1.3,16.0,2.0,1.2097784,0.84542304,1.6520098,0.8414537
LaLiga,2019-2020,2020-07-11,Atlético Madrid,38,100.0,1,1,0,0,9,4,1,1,0.7,0.6,16.0,2.0,Betis,62,75.0,0,0,0,0,21,3,3,0,1.3,0.6,36.0,0.0,0.83472645,0.6398749,1.2213433,0.8911887
LaLiga,2019-2020,2020-07-12,Espanyol,71,75.0,0,0,0,0,14,3,2,0,0.8,0.6,21.0,0.0,Eibar,29,100.0,2,0,1,2,9,4,2,0,2.1,0.2,16.0,1.0,2.0451488,1.2143416,0.691662,0.83741546
LaLiga,2019-2020,2020-07-12,Levante,56,60.0,1,1,0,0,6,1,0,0,1.2,1.1,11.0,2.0,Athletic Club,44,0.0,2,1,0,0,12,5,1,0,1.0,1.0,16.0,2.0,0.9370435,1.1404071,0.5809131,0.72331583
LaLiga,2019-2020,2020-07-12,Leganés,33,100.0,1,0,1,1,9,0,4,1,1.3,0.3,15.0,1.0,Valencia,67,0.0,0,0,0,1,14,4,1,0,1.3,0.5,28.0,0.0,0.5206129,0.74298847,1.0582387,1.0044751
LaLiga,2019-2020,2020-07-12,Sevilla,63,100.0,2,1,1,1,13,5,3,0,1.7,0.8,17.0,2.0,Mallorca,38,80.0,0,0,0,0,14,5,2,0,0.4,0.3,21.0,0.0,1.9550877,0.8770267,1.1181237,0.7935209
LaLiga,2019-2020,2020-07-13,Villarreal,52,66.7,1,1,0,0,9,3,2,0,0.3,0.3,18.0,2.0,Real Sociedad,48,66.7,2,2,0,0,11,6,2,0,0.9,0.9,18.0,2.0,1.0051258,0.71531224,0.72972983,0.5862132
LaLiga,2019-2020,2020-07-13,Alavés,49,100.0,0,0,0,0,3,2,4,0,0.2,0.1,3.0,0.0,Getafe,51,100.0,0,0,0,0,15,4,2,0,1.0,0.8,23.0,0.0,0.77244884,0.5615193,0.49549663,0.71401656
LaLiga,2019-2020,2020-07-13,Granada,38,60.0,1,1,0,0,13,3,2,0,0.9,0.8,22.0,2.0,Real Madrid,62,66.7,2,2,0,0,11,5,2,0,0.5,0.5,19.0,4.0,0.52443767,0.60577023,1.2190781,0.7236769
LaLiga,2019-2020,2020-07-16,Eibar,49,85.7,3,1,1,1,12,6,4,0,2.4,0.7,21.0,3.0,Valladolid,51,66.7,1,0,0,1,16,7,0,0,1.8,0.7,24.0,1.0,1.0844607,0.67719334,0.7461226,0.6702354
LaLiga,2019-2020,2020-07-16,Celta Vigo,57,25.0,2,2,0,0,17,6,3,1,1.4,1.3,31.0,4.0,Levante,43,66.7,3,3,0,0,8,4,0,1,1.0,1.0,14.0,6.0,0.92257786,0.79618466,1.0265716,0.8254654
LaLiga,2019-2020,2020-07-16,Getafe,38,33.3,0,0,0,0,16,5,1,1,1.4,0.8,23.0,0.0,Atlético Madrid,63,100.0,2,2,0,0,11,3,2,0,1.3,1.1,17.0,4.0,0.73128986,0.6817052,2.4669223,0.94918025
LaLiga,2019-2020,2020-07-16,Betis,71,60.0,1,1,0,0,14,7,6,1,1.7,1.6,24.0,2.0,Alavés,29,85.7,2,2,0,0,8,5,4,1,1.5,1.5,12.0,3.0,1.2833948,0.92220867,0.42104146,1.0665245
LaLiga,2019-2020,2020-07-16,Valencia,47,100.0,1,1,0,0,9,3,2,1,1.3,1.3,16.0,2.0,Espanyol,53,66.7,0,0,0,0,17,6,4,0,0.9,0.6,26.0,0.0,0.7251044,0.6740742,1.5402963,1.0100517
LaLiga,2019-2020,2020-07-16,Barcelona,79,60.0,1,0,0,0,18,2,4,0,1.4,1.1,35.0,2.0,Osasuna,21,50.0,2,2,0,0,9,5,1,1,0.7,0.6,14.0,4.0,1.6688728,1.2179947,2.2201834,1.4066222
LaLiga,2019-2020,2020-07-16,Athletic Club,62,0.0,0,0,0,0,10,3,2,1,0.6,0.3,15.0,0.0,Leganés,38,33.3,2,2,0,0,15,3,3,0,1.6,1.4,24.0,4.0,1.8528693,0.98308945,1.4390905,1.2133219
LaLiga,2019-2020,2020-07-16,Mallorca,52,66.7,1,1,0,0,18,5,7,2,1.3,1.0,28.0,2.0,Granada,48,80.0,2,1,0,0,14,6,5,0,0.7,0.6,22.0,2.0,0.63391906,0.98560965,1.615592,0.6186651
LaLiga,2019-2020,2020-07-16,Real Madrid,57,75.0,2,1,1,1,11,6,3,0,1.7,0.8,18.0,3.0,Villarreal,43,83.3,1,1,0,0,8,4,2,0,0.8,0.1,13.0,2.0,1.2721634,0.7765199,1.041646,0.626939
LaLiga,2019-2020,2020-07-16,Real Sociedad,38,100.0,0,0,0,0,11,4,1,0,0.6,0.4,17.0,0.0,Sevilla,62,100.0,0,0,0,0,8,3,2,0,0.5,0.3,14.0,0.0,1.1194222,0.64288163,1.571681,0.83774865
LaLiga,2019-2020,2020-07-19,Alavés,32,37.5,0,0,0,0,7,0,0,0,0.4,0.3,10.0,0.0,Barcelona,68,0.0,5,5,0,0,16,8,0,0,3.1,2.4,31.0,10.0,1.0769262,0.6135033,1.4901367,0.9020377
LaLiga,2019-2020,2020-07-19,Villarreal,68,100.0,4,4,0,0,11,4,0,0,2.1,2.1,20.0,8.0,Eibar,32,0.0,0,0,0,0,10,3,0,0,0.6,0.4,14.0,0.0,2.3146727,1.214004,0.63989145,0.6819083
LaLiga,2019-2020,2020-07-19,Valladolid,29,100.0,2,2,0,0,13,4,2,0,1.7,1.1,16.0,3.0,Betis,71,50.0,0,0,0,0,9,3,2,0,0.6,0.5,18.0,0.0,0.8097408,1.0143082,1.5333667,0.9080448
LaLiga,2019-2020,2020-07-19,Espanyol,50,100.0,0,0,0,0,8,1,2,0,0.4,0.3,12.0,0.0,Celta Vigo,50,100.0,0,0,0,0,10,4,3,0,0.5,0.4,18.0,0.0,1.0071536,0.62828255,1.4688163,0.6087848
LaLiga,2019-2020,2020-07-19,Sevilla,61,100.0,1,0,0,0,15,4,0,0,0.7,0.7,23.0,2.0,Valencia,39,75.0,0,0,0,0,8,2,1,0,0.3,0.2,13.0,0.0,1.0864369,0.73097986,1.2564836,0.9011067
LaLiga,2019-2020,2020-07-19,Granada,37,100.0,4,3,0,0,11,6,1,0,2.3,1.8,15.0,6.0,Athletic Club,63,33.3,0,0,0,0,10,3,2,0,0.6,0.5,13.0,0.0,1.0264739,0.8644813,0.9812622,0.68042314
LaLiga,2019-2020,2020-07-19,Osasuna,44,50.0,2,2,0,0,12,5,2,0,0.8,0.8,19.0,4.0,Mallorca,56,60.0,2,1,0,0,12,4,0,0,0.6,0.5,19.0,2.0,1.4482422,0.92796284,1.4619949,1.1737235
LaLiga,2019-2020,2020-07-19,Levante,53,100.0,1,0,0,0,13,2,2,0,2.2,2.0,19.0,0.0,Getafe,47,50.0,0,0,0,1,12,4,4,0,2.0,0.6,17.0,0.0,1.7800131,0.83606374,1.404012,0.54334277
LaLiga,2019-2020,2020-07-19,Atlético Madrid,43,66.7,1,1,0,0,6,3,1,0,1.2,0.6,10.0,2.0,Real Sociedad,57,66.7,0,0,0,0,10,3,2,0,0.3,0.3,16.0,1.0,0.9043202,0.67966723,1.3012979,0.87123424
LaLiga,2019-2020,2020-07-19,Leganés,36,50.0,2,2,0,0,16,8,4,0,1.4,1.0,27.0,4.0,Real Madrid,64,75.0,2,2,0,0,7,4,1,0,1.2,1.2,11.0,3.0,0.94924504,1.1701729,1.9304276,0.8334222
LaLiga,2020-2021,2020-09-12,Eibar,49,100.0,0,0,0,0,8,1,4,1,0.4,0.3,5.0,0.0,Celta Vigo,51,100.0,0,0,0,0,6,3,4,0,0.9,0.9,8.0,0.0,0.84069824,0.8153386,1.0211015,0.83524066
LaLiga,2020-2021,2020-09-12,Granada,41,100.0,2,1,0,0,4,2,3,0,0.3,0.1,5.0,3.0,Athletic Club,59,0.0,0,0,0,0,9,2,4,0,0.9,0.5,11.0,0.0,0.73384565,0.5864726,1.3281586,0.91550386
LaLiga,2020-2021,2020-09-12,Cádiz,53,33.3,0,0,0,0,12,3,2,0,1.1,0.7,21.0,0.0,Osasuna,47,100.0,2,2,0,0,6,3,2,0,0.9,0.9,9.0,4.0,0.70132565,0.6834145,1.0841371,0.78689665
LaLiga,2020-2021,2020-09-13,Alavés,43,75.0,0,0,0,0,6,2,3,0,1.1,0.4,8.0,0.0,Betis,57,100.0,1,1,0,0,11,4,3,0,0.6,0.4,17.0,2.0,0.8011296,0.6486058,1.3861637,0.9577626
LaLiga,2020-2021,2020-09-13,Valladolid,40,50.0,1,1,0,0,8,2,4,0,0.6,0.5,14.0,2.0,Real Sociedad,60,50.0,1,0,0,0,8,2,1,0,0.2,0.1,11.0,2.0,0.7094097,0.7920728,0.8164327,0.6330825
LaLiga,2020-2021,2020-09-13,Villarreal,65,66.7,1,0,1,1,14,3,1,0,2.1,0.9,22.0,1.0,Huesca,35,100.0,1,1,0,0,11,3,1,0,0.5,0.5,19.0,2.0,1.0849866,0.9350541,1.4877024,1.2342104
LaLiga,2020-2021,2020-09-13,Valencia,43,75.0,4,3,0,0,14,8,1,0,2.0,1.3,22.0,6.0,Levante,57,50.0,2,1,0,0,18,8,3,0,2.1,1.0,27.0,3.0,1.2288063,0.7717042,1.1661625,1.0205107
LaLiga,2020-2021,2020-09-19,Villarreal,56,75.0,2,2,0,0,13,6,1,0,2.2,2.1,25.0,4.0,Eibar,44,66.7,1,1,0,0,12,4,1,0,1.1,0.9,19.0,2.0,1.1410882,1.22363,0.7416495,0.6672035
LaLiga,2020-2021,2020-09-19,Getafe,55,100.0,1,0,0,0,6,1,4,0,0.5,0.2,11.0,1.0,Osasuna,45,0.0,0,0,0,0,10,3,2,0,0.4,0.3,10.0,0.0,0.64803576,0.5987406,0.8296711,0.67657036
LaLiga,2020-2021,2020-09-19,Celta Vigo,51,66.7,2,1,0,0,23,6,3,0,2.3,1.9,37.0,4.0,Valencia,49,66.7,1,1,0,0,9,3,1,0,0.5,0.4,15.0,2.0,1.14024,1.0925351,0.8189157,0.63119835
LaLiga,2020-2021,2020-09-20,Huesca,70,50.0,0,0,0,0,4,0,3,0,0.2,0.2,6.0,0.0,Cádiz,30,0.0,2,1,0,0,6,4,3,0,1.3,0.1,8.0,4.0,1.0579445,0.857445,0.82973766,0.81326056
LaLiga,2020-2021,2020-09-20,Granada,55,66.7,2,1,0,0,10,3,0,0,2.0,1.3,11.0,2.0,Alavés,45,33.3,1,0,0,0,5,3,3,0,0.6,0.4,7.0,2.0,1.9359667,1.1774008,0.43113643,0.73974144
LaLiga,2020-2021,2020-09-20,Betis,56,100.0,2,1,1,1,15,5,3,0,1.4,0.6,28.0,1.0,Valladolid,44,80.0,0,0,0,0,9,2,0,0,0.5,0.4,17.0,0.0,1.3204961,0.7081243,0.74237466,0.64441806
LaLiga,2020-2021,2020-09-20,Real Sociedad,33,100.0,0,0,0,0,6,1,2,0,0.5,0.5,11.0,0.0,Real Madrid,67,100.0,0,0,0,0,16,4,2,0,0.8,0.7,27.0,0.0,0.7237862,0.7412622,2.8567214,0.931201
LaLiga,2020-2021,2020-09-26,Alavés,47,100.0,0,0,0,0,9,0,2,0,1.4,1.4,16.0,0.0,Getafe,53,0.0,0,0,0,0,11,4,2,0,0.8,0.7,20.0,0.0,0.60842824,0.75697047,0.6105037,0.74795884
LaLiga,2020-2021,2020-09-26,Valencia,47,80.0,1,0,0,0,4,2,0,0,0.2,0.1,7.0,2.0,Huesca,53,50.0,1,1,0,0,17,5,1,0,1.5,1.2,24.0,2.0,1.3457868,1.7295043,2.0552752,0.60275704
LaLiga,2020-2021,2020-09-26,Elche,40,66.7,0,0,0,0,5,2,3,0,1.3,1.3,4.0,0.0,Real Sociedad,60,100.0,3,2,1,1,26,6,1,0,3.0,1.6,37.0,6.0,1.1576688,0.5785277,0.9660275,0.79640865
LaLiga,2020-2021,2020-09-26,Betis,45,0.0,2,2,0,0,15,5,5,1,1.1,1.1,27.0,4.0,Real Madrid,55,60.0,2,1,1,1,10,2,2,0,3.6,2.3,20.0,4.0,1.143505,0.76123047,1.1190722,0.78453463
LaLiga,2020-2021,2020-09-27,Osasuna,42,25.0,1,1,0,0,8,3,2,0,0.6,0.5,14.0,2.0,Levante,58,66.7,3,3,0,1,10,4,0,0,2.8,1.8,18.0,6.0,0.7238571,0.7544802,1.082463,0.8978139
LaLiga,2020-2021,2020-09-27,Eibar,50,60.0,1,1,0,0,7,1,1,0,0.5,0.5,9.0,1.0,Athletic Club,50,0.0,2,2,0,0,9,5,0,0,0.7,0.6,12.0,4.0,0.6580158,0.5675745,0.68813235,0.64586806
LaLiga,2020-2021,2020-09-27,Atlético Madrid,55,83.3,6,5,0,1,16,9,3,0,3.1,1.7,27.0,11.0,Granada,45,33.3,1,0,0,0,11,6,1,0,0.9,0.3,14.0,0.0,2.0645502,0.7708761,0.76883626,0.6227268
LaLiga,2020-2021,2020-09-27,Cádiz,25,50.0,1,1,0,0,11,5,4,0,1.1,1.0,15.0,2.0,Sevilla,75,80.0,3,3,0,0,14,6,2,0,2.7,2.5,25.0,6.0,0.87482744,0.7703435,1.2879456,1.0076085
LaLiga,2020-2021,2020-09-27,Valladolid,53,0.0,1,0,1,1,9,3,3,0,1.5,0.6,16.0,2.0,Celta Vigo,47,100.0,1,1,0,0,5,1,4,0,1.2,1.2,10.0,2.0,0.67846483,0.6196187,0.7756257,0.65957
LaLiga,2020-2021,2020-09-27,Barcelona,56,100.0,3,2,1,1,16,8,0,0,2.6,1.7,29.0,6.0,Villarreal,44,62.5,0,0,0,0,5,1,1,0,0.2,0.1,9.0,0.0,2.639078,0.7764702,1.2443779,0.828826
LaLiga,2020-2021,2020-09-29,Real Sociedad,65,80.0,0,0,0,0,11,3,1,0,0.7,0.4,19.0,0.0,Valencia,35,100.0,1,1,0,0,9,5,5,0,1.0,1.0,13.0,2.0,1.2699225,0.8307824,0.90389085,0.98381853
LaLiga,2020-2021,2020-09-29,Getafe,31,100.0,3,3,0,0,8,4,4,0,0.7,0.6,12.0,5.0,Betis,69,25.0,0,0,0,0,9,2,4,1,0.5,0.2,11.0,0.0,0.7995013,0.75365794,1.1016865,0.96662986
LaLiga,2020-2021,2020-09-30,Villarreal,59,66.7,3,1,1,1,10,5,0,0,2.5,0.6,19.0,5.0,Alavés,41,60.0,1,1,0,0,8,3,2,0,1.5,1.1,11.0,2.0,1.0836161,0.82469106,0.7954394,0.74314487
LaLiga,2020-2021,2020-09-30,Huesca,37,100.0,0,0,0,0,9,3,1,0,0.7,0.4,14.0,0.0,Atlético Madrid,63,100.0,0,0,0,0,16,2,0,0,1.3,1.0,24.0,0.0,0.98099315,0.8278358,1.3905945,0.89289963
LaLiga,2020-2021,2020-09-30,Eibar,62,50.0,0,0,0,1,12,5,2,0,1.2,0.4,22.0,0.0,Elche,38,100.0,1,0,0,0,5,2,2,0,0.7,0.6,9.0,2.0,0.7530928,0.80469584,1.3432279,0.8238295
LaLiga,2020-2021,2020-09-30,Real Madrid,62,100.0,1,0,0,0,15,5,2,0,2.2,1.3,24.0,0.0,Valladolid,38,80.0,0,0,0,0,11,5,1,0,0.6,0.6,20.0,0.0,0.86655754,0.85435754,0.86418086,0.63752115
LaLiga,2020-2021,2020-10-01,Sevilla,64,100.0,1,1,0,0,17,2,6,0,1.0,1.0,29.0,2.0,Levante,36,50.0,0,0,0,0,3,1,2,0,0.3,0.1,4.0,0.0,1.5282531,0.9000374,0.91938436,0.8995433
LaLiga,2020-2021,2020-10-01,Athletic Club,72,0.0,0,0,0,0,13,4,3,0,0.6,0.6,23.0,0.0,Cádiz,28,100.0,0,0,0,0,3,1,5,2,0.2,0.1,6.0,2.0,1.0307659,0.94122946,0.5251852,0.80051154
LaLiga,2020-2021,2020-10-01,Celta Vigo,43,25.0,0,0,0,0,10,3,5,0,0.6,0.3,18.0,0.0,Barcelona,57,100.0,2,1,0,0,7,4,5,1,0.8,0.5,13.0,5.0,1.3274341,0.7714701,1.3499022,0.6358662
LaLiga,2020-2021,2020-10-03,Valladolid,53,75.0,1,1,0,1,7,2,2,0,1.2,0.4,13.0,2.0,Eibar,47,50.0,2,1,1,1,10,4,3,1,1.3,0.3,11.0,2.0,1.828208,0.9177724,1.0775757,0.8362175
LaLiga,2020-2021,2020-10-03,Atlético Madrid,54,100.0,0,0,0,0,14,1,1,0,0.6,0.5,16.0,0.0,Villarreal,46,100.0,0,0,0,0,6,2,2,0,0.3,0.3,9.0,0.0,1.4165273,0.7472423,1.0123458,0.6404034
LaLiga,2020-2021,2020-10-03,Elche,51,100.0,0,0,0,0,2,0,0,0,0.3,0.3,4.0,0.0,Huesca,49,0.0,0,0,0,0,18,4,2,0,2.1,1.8,28.0,0.0,1.1190869,0.78047734,0.94035196,0.72176397
LaLiga,2020-2021,2020-10-03,Real Sociedad,53,100.0,3,1,1,1,10,5,3,0,2.6,0.9,13.0,5.0,Getafe,47,60.0,0,0,0,0,5,1,3,0,0.4,0.3,9.0,0.0,1.5477812,0.56567895,0.6843488,0.68430185
LaLiga,2020-2021,2020-10-03,Valencia,47,75.0,0,0,0,0,5,2,2,0,0.3,0.3,9.0,0.0,Betis,53,100.0,2,2,0,0,17,8,2,0,1.9,1.5,30.0,2.0,0.7533112,0.6166744,1.6066701,0.62013686
LaLiga,2020-2021,2020-10-04,Osasuna,40,100.0,2,2,0,0,13,4,3,0,1.1,0.5,20.0,3.0,Celta Vigo,60,50.0,0,0,0,0,9,4,3,0,0.7,0.7,16.0,0.0,1.115377,0.73713446,0.99652827,0.83141005
LaLiga,2020-2021,2020-10-04,Alavés,39,100.0,1,1,0,0,8,4,2,1,0.6,0.6,13.0,2.0,Athletic Club,61,75.0,0,0,0,0,8,1,3,0,0.6,0.6,12.0,0.0,1.7665,1.5616376,1.1074762,0.72450554
LaLiga,2020-2021,2020-10-04,Levante,45,33.3,0,0,0,0,11,4,2,0,1.0,0.7,16.0,0.0,Real Madrid,55,100.0,2,1,0,0,13,3,1,0,1.6,1.4,22.0,1.0,1.1904745,0.7093845,1.8382368,0.68769324
LaLiga,2020-2021,2020-10-04,Cádiz,42,80.0,1,1,0,0,14,3,2,0,1.1,0.7,19.0,1.0,Granada,58,66.7,1,1,0,0,14,5,2,0,0.7,0.6,18.0,2.0,2.3411973,0.6227788,1.3854406,0.64354205
LaLiga,2020-2021,2020-10-04,Barcelona,54,0.0,1,0,0,0,11,5,1,0,1.8,1.2,17.0,0.0,Sevilla,46,80.0,1,0,0,0,10,1,1,0,0.7,0.5,18.0,0.0,1.4625452,0.75879824,1.8121703,0.75500345
LaLiga,2020-2021,2020-10-17,Granada,51,100.0,1,1,0,0,13,3,4,0,1.3,1.0,15.0,2.0,Sevilla,49,66.7,0,0,0,0,8,3,4,1,0.4,0.4,16.0,0.0,1.0107936,1.1638532,0.9176212,0.5828433
LaLiga,2020-2021,2020-10-17,Celta Vigo,50,50.0,0,0,0,0,15,5,3,0,1.5,1.5,24.0,0.0,Atlético Madrid,50,100.0,2,1,0,0,9,4,4,0,1.1,0.9,12.0,3.0,1.1636683,1.343818,0.8196618,0.65266085
LaLiga,2020-2021,2020-10-17,Real Madrid,74,75.0,0,0,0,0,14,1,2,0,0.8,0.6,22.0,0.0,Cádiz,26,100.0,1,1,0,0,14,4,0,0,1.6,1.2,17.0,2.0,2.1759956,1.199084,0.7359185,1.29075
LaLiga,2020-2021,2020-10-17,Getafe,27,100.0,1,0,1,1,8,3,4,0,1.7,0.8,13.0,2.0,Barcelona,73,100.0,0,0,0,0,7,1,3,0,0.9,0.8,11.0,0.0,1.6883321,1.0794559,1.2802596,1.6192553
LaLiga,2020-2021,2020-10-18,Eibar,53,100.0,0,0,0,0,10,6,2,0,0.3,0.2,14.0,0.0,Osasuna,47,100.0,0,0,0,0,8,2,3,1,0.6,0.5,9.0,0.0,0.740489,0.7788916,0.8337569,0.7571429
LaLiga,2020-2021,2020-10-18,Athletic Club,52,100.0,2,2,0,0,14,4,3,0,2.5,0.5,21.0,4.0,Levante,48,50.0,0,0,0,0,6,1,1,0,0.4,0.1,6.0,0.0,0.97619426,0.7071252,1.1666602,0.91960573
LaLiga,2020-2021,2020-10-18,Villarreal,62,66.7,2,0,1,1,15,5,4,1,1.7,0.9,29.0,4.0,Valencia,38,80.0,1,1,0,0,11,3,1,0,0.6,0.4,17.0,1.0,1.363518,0.8146377,1.1607996,1.0142922
LaLiga,2020-2021,2020-10-18,Alavés,47,33.3,0,0,0,0,14,2,2,0,1.2,1.1,23.0,0.0,Elche,53,100.0,2,2,0,0,7,3,5,0,1.3,0.8,6.0,4.0,1.1148593,0.71659845,1.7748682,0.59369624
LaLiga,2020-2021,2020-10-18,Huesca,64,50.0,2,1,0,0,12,7,1,0,1.0,0.5,19.0,1.0,Valladolid,36,71.4,2,1,1,1,4,2,2,0,1.0,0.2,8.0,4.0,0.8856254,0.7356757,0.8225881,0.70871305
LaLiga,2020-2021,2020-10-18,Betis,54,50.0,0,0,0,0,7,1,2,0,0.4,0.3,11.0,0.0,Real Sociedad,46,100.0,3,2,1,1,7,4,1,0,1.6,0.8,13.0,6.0,1.0519557,0.73852164,1.369664,0.64891285
LaLiga,2020-2021,2020-10-23,Elche,48,66.7,2,1,0,0,3,2,3,0,0.1,0.1,4.0,2.0,Valencia,52,0.0,1,1,0,0,14,3,2,0,1.7,1.2,22.0,2.0,0.86927515,0.6017425,1.649024,1.1698592
LaLiga,2020-2021,2020-10-24,Barcelona,52,75.0,1,1,0,0,10,4,3,0,1.1,0.9,20.0,2.0,Real Madrid,48,75.0,3,2,1,1,15,8,2,0,3.4,2.3,28.0,6.0,1.6744742,0.749675,1.0955813,0.6846014
LaLiga,2020-2021,2020-10-24,Sevilla,70,0.0,0,0,0,0,21,3,0,0,1.7,1.2,34.0,0.0,Eibar,30,100.0,1,1,0,0,3,1,3,0,0.4,0.4,6.0,2.0,1.3258908,1.0613772,0.5959314,0.76666796
LaLiga,2020-2021,2020-10-24,Osasuna,39,100.0,1,0,1,1,6,1,3,0,1.0,0.2,11.0,2.0,Athletic Club,61,100.0,0,0,0,0,13,6,2,0,0.8,0.8,18.0,0.0,1.4950672,0.7331158,1.2831528,0.8471489
LaLiga,2020-2021,2020-10-24,Atlético Madrid,41,100.0,2,2,0,0,13,6,2,0,1.6,1.4,18.0,4.0,Betis,59,66.7,0,0,0,0,12,3,0,1,0.8,0.8,20.0,0.0,1.23859,0.6892245,1.1473746,0.7942318
LaLiga,2020-2021,2020-10-25,Valladolid,44,33.3,0,0,0,0,5,1,1,1,0.4,0.4,9.0,0.0,Alavés,56,100.0,2,2,0,1,13,3,0,0,2.8,1.3,23.0,3.0,0.7802349,0.65661466,0.9622718,0.64251864
LaLiga,2020-2021,2020-10-25,Cádiz,25,100.0,0,0,0,0,5,1,2,0,0.2,0.1,5.0,0.0,Villarreal,75,0.0,0,0,0,0,7,3,2,0,0.6,0.4,8.0,0.0,0.70287824,0.8605477,1.2291509,0.9950269
LaLiga,2020-2021,2020-10-25,Getafe,67,100.0,0,0,0,0,10,1,4,0,0.8,0.7,17.0,0.0,Granada,33,100.0,1,0,1,1,4,1,2,0,1.2,0.3,7.0,2.0,0.80768996,0.6445453,0.6859986,0.910969
LaLiga,2020-2021,2020-10-25,Real Sociedad,51,75.0,4,3,1,1,11,4,2,0,1.9,1.0,23.0,8.0,Huesca,49,25.0,1,1,0,0,7,4,1,0,0.5,0.5,12.0,2.0,0.92529523,0.68918085,0.6516544,0.7434722
LaLiga,2020-2021,2020-10-26,Levante,58,66.7,1,0,1,1,10,3,2,0,1.2,0.4,18.0,2.0,Celta Vigo,42,100.0,1,1,0,0,10,3,2,0,0.9,0.7,14.0,2.0,1.2886746,1.2214224,1.3423448,0.8269531
LaLiga,2020-2021,2020-10-30,Eibar,73,50.0,0,0,0,0,9,3,1,0,0.5,0.4,12.0,0.0,Cádiz,27,100.0,2,2,0,0,6,4,1,0,0.8,0.5,11.0,4.0,1.137842,0.9996703,0.92376375,0.8551484
LaLiga,2020-2021,2020-10-31,Real Madrid,60,50.0,4,4,0,0,13,6,0,0,1.5,1.4,21.0,7.0,Huesca,40,33.3,1,1,0,0,9,2,2,0,1.1,1.1,16.0,2.0,1.9349926,0.8907097,1.2086929,0.66213727
LaLiga,2020-2021,2020-10-31,Athletic Club,46,50.0,2,2,0,0,16,5,5,0,1.2,0.9,28.0,3.0,Sevilla,54,60.0,1,1,0,0,7,2,5,0,0.7,0.7,14.0,2.0,1.013077,0.6210799,1.1698384,0.6163199
LaLiga,2020-2021,2020-10-31,Osasuna,45,60.0,1,1,0,0,8,3,1,0,0.8,0.8,9.0,2.0,Atlético Madrid,55,66.7,3,2,1,2,9,5,2,0,3.2,1.4,18.0,6.0,0.8047496,0.6391855,1.2306288,0.5831962
LaLiga,2020-2021,2020-10-31,Alavés,21,87.5,1,0,0,0,4,3,4,1,1.1,0.2,7.0,1.0,Barcelona,79,66.7,1,0,0,0,25,8,3,0,2.3,1.7,45.0,0.0,0.9210738,1.0806737,1.9523027,1.0189143
LaLiga,2020-2021,2020-11-01,Betis,60,50.0,3,3,0,1,16,9,2,0,3.1,2.1,26.0,4.0,Elche,40,66.7,1,1,0,0,4,2,1,0,0.5,0.4,6.0,2.0,1.7788811,0.9292656,1.5191238,0.74902076
LaLiga,2020-2021,2020-11-01,Celta Vigo,46,42.9,1,0,1,1,8,1,2,1,1.4,0.5,15.0,1.0,Real Sociedad,54,100.0,4,3,0,0,10,7,5,0,3.4,2.7,17.0,7.0,0.80337334,0.6394611,0.86553514,0.7715261
LaLiga,2020-2021,2020-11-01,Granada,31,75.0,1,1,0,0,5,2,2,1,0.6,0.5,5.0,2.0,Levante,69,50.0,1,1,0,0,19,4,3,0,1.0,0.8,35.0,2.0,0.44647622,0.92807275,1.0044613,0.84033227
LaLiga,2020-2021,2020-11-01,Valencia,38,60.0,2,1,1,1,8,4,8,1,1.4,0.3,12.0,2.0,Getafe,62,75.0,2,0,0,0,15,5,5,1,2.3,0.9,19.0,2.0,1.763901,0.6964544,0.7594332,0.73371536
LaLiga,2020-2021,2020-11-02,Villarreal,59,100.0,2,2,0,0,11,5,1,0,2.0,1.9,16.0,4.0,Valladolid,41,60.0,0,0,0,0,11,1,3,0,1.0,0.6,13.0,0.0,1.4722098,0.7320892,0.6991095,0.64769197
LaLiga,2020-2021,2020-11-06,Elche,52,83.3,1,0,1,1,7,0,3,0,1.5,0.3,12.0,1.0,Celta Vigo,48,0.0,1,1,0,0,14,6,4,0,2.1,1.9,27.0,2.0,1.6953006,0.88129807,0.7987556,0.66967356
